citycode,cityname,cityname_kn,matomeareacode,matomeareaname,matomeareaname_kn,firstareacode,firstareaname,firstareaname_kn,prefcode,prefname,prefname_kn
4520100,宮崎市,みやざきし,450011,宮崎地区,みやざきちく,450010,南部平野部,なんぶへいやぶ,450000,宮崎県,みやざきけん
4520200,都城市,みやこのじょうし,450032,都城地区,みやこのじょうちく,450030,南部山沿い,なんぶやまぞい,450000,宮崎県,みやざきけん
4520300,延岡市,のべおかし,450021,延岡・日向地区,のべおかひゅうがちく,450020,北部平野部,ほくぶへいやぶ,450000,宮崎県,みやざきけん
4520400,日南市,にちなんし,450012,日南・串間地区,にちなんくしまちく,450010,南部平野部,なんぶへいやぶ,450000,宮崎県,みやざきけん
4520500,小林市,こばやしし,450031,小林・えびの地区,こばやしえびのちく,450030,南部山沿い,なんぶやまぞい,450000,宮崎県,みやざきけん
4520600,日向市,ひゅうがし,450021,延岡・日向地区,のべおかひゅうがちく,450020,北部平野部,ほくぶへいやぶ,450000,宮崎県,みやざきけん
4520700,串間市,くしまし,450012,日南・串間地区,にちなんくしまちく,450010,南部平野部,なんぶへいやぶ,450000,宮崎県,みやざきけん
4520800,西都市,さいとし,450022,西都・高鍋地区,さいとたかなべちく,450020,北部平野部,ほくぶへいやぶ,450000,宮崎県,みやざきけん
4520900,えびの市,えびのし,450031,小林・えびの地区,こばやしえびのちく,450030,南部山沿い,なんぶやまぞい,450000,宮崎県,みやざきけん
4534100,三股町,みまたちょう,450032,都城地区,みやこのじょうちく,450030,南部山沿い,なんぶやまぞい,450000,宮崎県,みやざきけん
4536100,高原町,たかはるちょう,450031,小林・えびの地区,こばやしえびのちく,450030,南部山沿い,なんぶやまぞい,450000,宮崎県,みやざきけん
4538200,国富町,くにとみちょう,450011,宮崎地区,みやざきちく,450010,南部平野部,なんぶへいやぶ,450000,宮崎県,みやざきけん
4538300,綾町,あやちょう,450011,宮崎地区,みやざきちく,450010,南部平野部,なんぶへいやぶ,450000,宮崎県,みやざきけん
4540100,高鍋町,たかなべちょう,450022,西都・高鍋地区,さいとたかなべちく,450020,北部平野部,ほくぶへいやぶ,450000,宮崎県,みやざきけん
4540200,新富町,しんとみちょう,450022,西都・高鍋地区,さいとたかなべちく,450020,北部平野部,ほくぶへいやぶ,450000,宮崎県,みやざきけん
4540300,西米良村,にしめらそん,450042,椎葉・美郷地区,しいばみさとちく,450040,北部山沿い,ほくぶやまぞい,450000,宮崎県,みやざきけん
4540400,木城町,きじょうちょう,450022,西都・高鍋地区,さいとたかなべちく,450020,北部平野部,ほくぶへいやぶ,450000,宮崎県,みやざきけん
4540500,川南町,かわみなみちょう,450022,西都・高鍋地区,さいとたかなべちく,450020,北部平野部,ほくぶへいやぶ,450000,宮崎県,みやざきけん
4540600,都農町,つのちょう,450022,西都・高鍋地区,さいとたかなべちく,450020,北部平野部,ほくぶへいやぶ,450000,宮崎県,みやざきけん
4542100,門川町,かどがわちょう,450021,延岡・日向地区,のべおかひゅうがちく,450020,北部平野部,ほくぶへいやぶ,450000,宮崎県,みやざきけん
4542900,諸塚村,もろつかそん,450042,椎葉・美郷地区,しいばみさとちく,450040,北部山沿い,ほくぶやまぞい,450000,宮崎県,みやざきけん
4543000,椎葉村,しいばそん,450042,椎葉・美郷地区,しいばみさとちく,450040,北部山沿い,ほくぶやまぞい,450000,宮崎県,みやざきけん
4543100,美郷町,みさとちょう,450042,椎葉・美郷地区,しいばみさとちく,450040,北部山沿い,ほくぶやまぞい,450000,宮崎県,みやざきけん
4544100,高千穂町,たかちほちょう,450041,高千穂地区,たかちほちく,450040,北部山沿い,ほくぶやまぞい,450000,宮崎県,みやざきけん
4544200,日之影町,ひのかげちょう,450041,高千穂地区,たかちほちく,450040,北部山沿い,ほくぶやまぞい,450000,宮崎県,みやざきけん
4544300,五ヶ瀬町,ごかせちょう,450041,高千穂地区,たかちほちく,450040,北部山沿い,ほくぶやまぞい,450000,宮崎県,みやざきけん
4620100,鹿児島市,かごしまし,460011,鹿児島・日置,かごしまひおき,460010,薩摩地方,さつまちほう,460100,鹿児島県（奄美地方除く）,かごしまけんあまみちほうのぞく
4620300,鹿屋市,かのやし,460022,肝属,きもつき,460020,大隅地方,おおすみちほう,460100,鹿児島県（奄美地方除く）,かごしまけんあまみちほうのぞく
4620400,枕崎市,まくらざきし,460015,指宿・川辺,いぶすきかわなべ,460010,薩摩地方,さつまちほう,460100,鹿児島県（奄美地方除く）,かごしまけんあまみちほうのぞく
4620600,阿久根市,あくねし,460012,出水・伊佐,いずみいさ,460010,薩摩地方,さつまちほう,460100,鹿児島県（奄美地方除く）,かごしまけんあまみちほうのぞく
4620800,出水市,いずみし,460012,出水・伊佐,いずみいさ,460010,薩摩地方,さつまちほう,460100,鹿児島県（奄美地方除く）,かごしまけんあまみちほうのぞく
4621000,指宿市,いぶすきし,460015,指宿・川辺,いぶすきかわなべ,460010,薩摩地方,さつまちほう,460100,鹿児島県（奄美地方除く）,かごしまけんあまみちほうのぞく
4621300,西之表市,にしのおもてし,460031,種子島地方,たねがしまちほう,460030,種子島・屋久島地方,たねがしまやくしまちほう,460100,鹿児島県（奄美地方除く）,かごしまけんあまみちほうのぞく
4621400,垂水市,たるみずし,460022,肝属,きもつき,460020,大隅地方,おおすみちほう,460100,鹿児島県（奄美地方除く）,かごしまけんあまみちほうのぞく
4621501,薩摩川内市,さつませんだいし,460013,川薩・姶良,せんさつあいら,460010,薩摩地方,さつまちほう,460100,鹿児島県（奄美地方除く）,かごしまけんあまみちほうのぞく
4621502,薩摩川内市甑島,さつませんだいしこしきしま,460014,甑島,こしきしま,460010,薩摩地方,さつまちほう,460100,鹿児島県（奄美地方除く）,かごしまけんあまみちほうのぞく
4621600,日置市,ひおきし,460011,鹿児島・日置,かごしまひおき,460010,薩摩地方,さつまちほう,460100,鹿児島県（奄美地方除く）,かごしまけんあまみちほうのぞく
4621700,曽於市,そおし,460021,曽於,そお,460020,大隅地方,おおすみちほう,460100,鹿児島県（奄美地方除く）,かごしまけんあまみちほうのぞく
4621800,霧島市,きりしまし,460013,川薩・姶良,せんさつあいら,460010,薩摩地方,さつまちほう,460100,鹿児島県（奄美地方除く）,かごしまけんあまみちほうのぞく
4621900,いちき串木野市,いちきくしきのし,460011,鹿児島・日置,かごしまひおき,460010,薩摩地方,さつまちほう,460100,鹿児島県（奄美地方除く）,かごしまけんあまみちほうのぞく
4622000,南さつま市,みなみさつまし,460015,指宿・川辺,いぶすきかわなべ,460010,薩摩地方,さつまちほう,460100,鹿児島県（奄美地方除く）,かごしまけんあまみちほうのぞく
4622100,志布志市,しぶしし,460021,曽於,そお,460020,大隅地方,おおすみちほう,460100,鹿児島県（奄美地方除く）,かごしまけんあまみちほうのぞく
4622200,奄美市,あまみし,460041,北部,ほくぶ,460040,奄美地方,あまみちほう,460040,奄美地方,あまみちほう
4622300,南九州市,みなみきゅうしゅうし,460015,指宿・川辺,いぶすきかわなべ,460010,薩摩地方,さつまちほう,460100,鹿児島県（奄美地方除く）,かごしまけんあまみちほうのぞく
4622400,伊佐市,いさし,460012,出水・伊佐,いずみいさ,460010,薩摩地方,さつまちほう,460100,鹿児島県（奄美地方除く）,かごしまけんあまみちほうのぞく
4622500,姶良市,あいらし,460013,川薩・姶良,せんさつあいら,460010,薩摩地方,さつまちほう,460100,鹿児島県（奄美地方除く）,かごしまけんあまみちほうのぞく
4630300,三島村,みしまむら,460031,種子島地方,たねがしまちほう,460030,種子島・屋久島地方,たねがしまやくしまちほう,460100,鹿児島県（奄美地方除く）,かごしまけんあまみちほうのぞく
4630400,十島村,としまむら,460043,十島村,としまむら,460040,奄美地方,あまみちほう,460040,奄美地方,あまみちほう
4639200,さつま町,さつまちょう,460013,川薩・姶良,せんさつあいら,460010,薩摩地方,さつまちほう,460100,鹿児島県（奄美地方除く）,かごしまけんあまみちほうのぞく
4640400,長島町,ながしまちょう,460012,出水・伊佐,いずみいさ,460010,薩摩地方,さつまちほう,460100,鹿児島県（奄美地方除く）,かごしまけんあまみちほうのぞく
4645200,湧水町,ゆうすいちょう,460013,川薩・姶良,せんさつあいら,460010,薩摩地方,さつまちほう,460100,鹿児島県（奄美地方除く）,かごしまけんあまみちほうのぞく
4646800,大崎町,おおさきちょう,460021,曽於,そお,460020,大隅地方,おおすみちほう,460100,鹿児島県（奄美地方除く）,かごしまけんあまみちほうのぞく
4648200,東串良町,ひがしくしらちょう,460022,肝属,きもつき,460020,大隅地方,おおすみちほう,460100,鹿児島県（奄美地方除く）,かごしまけんあまみちほうのぞく
4649000,錦江町,きんこうちょう,460022,肝属,きもつき,460020,大隅地方,おおすみちほう,460100,鹿児島県（奄美地方除く）,かごしまけんあまみちほうのぞく
4649100,南大隅町,みなみおおすみちょう,460022,肝属,きもつき,460020,大隅地方,おおすみちほう,460100,鹿児島県（奄美地方除く）,かごしまけんあまみちほうのぞく
4649200,肝付町,きもつきちょう,460022,肝属,きもつき,460020,大隅地方,おおすみちほう,460100,鹿児島県（奄美地方除く）,かごしまけんあまみちほうのぞく
4650100,中種子町,なかたねちょう,460031,種子島地方,たねがしまちほう,460030,種子島・屋久島地方,たねがしまやくしまちほう,460100,鹿児島県（奄美地方除く）,かごしまけんあまみちほうのぞく
4650200,南種子町,みなみたねちょう,460031,種子島地方,たねがしまちほう,460030,種子島・屋久島地方,たねがしまやくしまちほう,460100,鹿児島県（奄美地方除く）,かごしまけんあまみちほうのぞく
4650500,屋久島町,やくしまちょう,460032,屋久島地方,やくしまちほう,460030,種子島・屋久島地方,たねがしまやくしまちほう,460100,鹿児島県（奄美地方除く）,かごしまけんあまみちほうのぞく
4652300,大和村,やまとそん,460041,北部,ほくぶ,460040,奄美地方,あまみちほう,460040,奄美地方,あまみちほう
4652400,宇検村,うけんそん,460041,北部,ほくぶ,460040,奄美地方,あまみちほう,460040,奄美地方,あまみちほう
4652500,瀬戸内町,せとうちちょう,460041,北部,ほくぶ,460040,奄美地方,あまみちほう,460040,奄美地方,あまみちほう
4652700,龍郷町,たつごうちょう,460041,北部,ほくぶ,460040,奄美地方,あまみちほう,460040,奄美地方,あまみちほう
4652900,喜界町,きかいちょう,460041,北部,ほくぶ,460040,奄美地方,あまみちほう,460040,奄美地方,あまみちほう
4653000,徳之島町,とくのしまちょう,460042,南部,なんぶ,460040,奄美地方,あまみちほう,460040,奄美地方,あまみちほう
4653100,天城町,あまぎちょう,460042,南部,なんぶ,460040,奄美地方,あまみちほう,460040,奄美地方,あまみちほう
4653200,伊仙町,いせんちょう,460042,南部,なんぶ,460040,奄美地方,あまみちほう,460040,奄美地方,あまみちほう
4653300,和泊町,わどまりちょう,460042,南部,なんぶ,460040,奄美地方,あまみちほう,460040,奄美地方,あまみちほう
4653400,知名町,ちなちょう,460042,南部,なんぶ,460040,奄美地方,あまみちほう,460040,奄美地方,あまみちほう
4653500,与論町,よろんちょう,460042,南部,なんぶ,460040,奄美地方,あまみちほう,460040,奄美地方,あまみちほう
4720100,那覇市,なはし,471011,南部,なんぶ,471010,本島中南部,ほんとうちゅうなんぶ,471000,沖縄本島地方,おきなわほんとうちほう
4720500,宜野湾市,ぎのわんし,471012,中部,ちゅうぶ,471010,本島中南部,ほんとうちゅうなんぶ,471000,沖縄本島地方,おきなわほんとうちほう
4720700,石垣市,いしがきし,474011,石垣市,いしがきし,474010,石垣島地方,いしがきじまちほう,474000,八重山地方,やえやまちほう
